TaxonID	Name	Source Reference	Language	Locality	CountryCode	IsPreferredName	TaxonRemarks
Otus senegalensis	African Scops-Owl		English				
Rynchops flavirostris	African Skimmer		English				
Gallinago nigripennis	African Snipe		English				
Platalea alba	African Spoonbill		English				
Saxicola torquatus	African Stonechat		English				
Trachylepis striata	African Striped Mabuya		English				
Poecilogale albinucha	African striped weasel		English				
Vanellus senegallus	African Wattled Lapwing		English				
Tetradactylus africanus	African Whip Lizard		English				
Lycaon pictus 	African wild dog		English				
Strix woodfordii	African Wood-Owl		English				
Zosterops senegalensis	African Yellow White-eye		English				
Certhilauda brevirostris	Agulhas Long-billed Lark		English				
Porphyrio alleni	Allen's Gallinule		English				
Neoromicia zuluensis 	Aloe scrotine bat		English				
Tachymarptis melba	Alpine Swift		English				
Pluvialis dominica	American Golden Plover		English				
Porphyrio martinicus	American Purple Gallinule		English				
Chalcomitra amethystina	Amethyst Sunbird		English				
Falco amurensis	Amur Falcon		English				
Hypsugo anchietae 	Anchieta's pipistrelle		English				
Mops condylurus	Angolan free-tailed bat		English				
Cistugo seabrai 	Angolan hairy bat		English				
Otomys angoniensis 	Angoni vlei rat		English				
Chersina angulata	Angulate Tortoise		English				
Chaerephon ansorgei	Ansorge's free-tailed bat		English				
Thalassoica antarctica	Antarctic Petrel		English				
Pachyptila desolata	Antarctic Prion		English				
Sterna vittata	Antarctic Tern		English				
Myrmecocichla formicivora	Ant-eating Chat		English				
Amietia vertebralis 	Aquatic river frog		English				
Sterna paradisaea	Arctic Tern		English				
Felis silvestris 	Arican wild cat		English				
Myrmecocichla arnoti	Arnot's Chat		English				
Berardius arnuxii 	Arnoux's beaked whale		English				
Turdoides jardineii	Arrow-marked Babbler		English				
Muscicapa caerulescens	Ashy Flycatcher		English				
Parus cinerascens	Ashy Tit		English				
Pterodroma incerta	Atlantic Petrel		English				
Thalassarche chlororhynchos	Atlantic Yellow-nosed Albatross		English				
Buteo augur	Augur Buzzard		English				
Pachydactylus austeni	Austen Thick-toed Gecko		English				
Morus serrator	Australian Gannet		English				
Aquila ayresii	Ayres' Eagle		English				
Aquila ayresii	Ayres's Hawk-Eagle		English				
Porzana pusilla	Baillon's Crake		English				
Calidris bairdii	Baird's Sandpiper		English				
Puffinus mauretanicus	Balearic Shearwater		English				
Neoromicia nanus	Banana bat		English				
Riparia cincta	Banded Martin		English				
Mungos mungo	Banded mongoose		English				
Phrynomantis bifasciatus 	Banded rubber frog		English				
Phalacrocorax neglectus	Bank Cormorant		English				
Pterodroma baraui	Barau’s Petrel		English				
Petromyscus barbouri 	Barbour's rock mouse		English				
Calendulauda barlowi	Barlow's Lark		English				
Tyto alba	Barn Owl		English				
Hirundo rustica	Barn Swallow		English				
Pachydactylus barnardi	Barnard's Thick-toed gecko		English				
Bradypterus barratti	Barratt's Warbler		English				
Calamonastes fasciolatus	Barred Wren-Warbler		English				
Limosa lapponica	Bar-tailed Godwit		English				
Apalis thoracica	Bar-throated Apalis		English				
Acrocephalus griseldis	Basra Reed-Warbler		English				
Macheiramphus alcinus	Bat Hawk		English				
Otocyon megalotis	Bat-eared fox		English				
Terathopius ecaudatus	Bateleur		English				
Atractaspis duerdeni	Beaked Burrowing Asp		English				
Cercotrichas quadrivirgata	Bearded Scrub-Robin		English				
Gypaetus barbatus	Bearded Vulture		English				
Dendropicos namaquus	Bearded Woodpecker		English				
Campethera bennettii	Bennett's Woodpecker		English				
Chondrodactylus bibronii	Bibron's Thick-toed Gecko		English				
Centropus grillii	Black Coucal		English				
Amaurornis  flavirostris	Black Crake		English				
Cuculus clamosus	Black Cuckoo		English				
Campephaga flava	Black Cuckooshrike		English				
Aquila verreauxii	Black Eagle		English				
Circus maurus	Black Harrier		English				
Egretta ardesiaca	Black Heron		English				
Milvus migrans	Black Kite		English				
Dendroaspis polylepis 	Black Mamba		English				
Diceros bicornis 	Black rhinoceros		English				
Psalidoprocne holomelaena	Black Saw-wing		English				
Accipiter melanoleucus	Black Sparrowhawk		English				
Ciconia nigra	Black Stork		English				
Chlidonias niger	Black Tern		English				
Connochaetes gnou	Black wildebeest		English				
Bias musicus	Black-and-white Flycatcher		English				
Canis mesomelas 	Black-backed jackal		English				
Dryoscopus cubla	Black-backed Puffback		English				
Lissotis melanogaster	Black-bellied Bustard		English				
Lamprotornis corruscus	Black-bellied Starling		English				
Fregetta tropica	Black-bellied Storm-Petrel		English				
Thalassarche melanophrys	Black-browed Albatross		English				
Sylvia atricapilla	Blackcap		English				
Prinia flavicans	Black-chested Prinia		English				
Circaetus pectoralis	Black-chested Snake-Eagle		English				
Lybius torquatus	Black-collared Barbet		English				
Nycticorax nycticorax	Black-crowned Night-Heron		English				
Tchagra senegalus	Black-crowned Tchagra		English				
Eremopterix australis	Black-eared Sparrowlark		English				
Aepyceros melampus petersi	Black-faced impala		English				
Estrilda erythronotos	Black-faced Waxbill		English				
Felis nigripes	Black-footed cat		English				
Telophorus nigrifrons	Black-fronted Bush-Shrike		English				
Serinus alario	Black-headed Canary		English				
Bradypodion melanocephalum	Black-headed Dwarf Chameleon		English				
Ardea melanocephala	Black-headed Heron		English				
Oriolus larvatus	Black-headed Oriole		English				
Rissa tridactyla	Black-legged Kittiwake		English				
Sterna sumatrana	Black-naped Tern		English				
Podiceps nigricollis	Black-necked Grebe		English				
Naja nigricollis 	Black-necked Spitting Cobra		English				
Turnix nanus	Black-rumped Buttonquail		English				
Elanus caeruleus	Black-shouldered Kite		English				
Vanellus armatus	Blacksmith Lapwing		English				
Limosa limosa	Black-tailed Godwit		English				
Thallomys nigricauda 	Black-tailed tree rat		English				
Crithagra atrogularis	Black-throated Canary		English				
Platysteira peltata	Black-throated Wattle-eye		English				
Vanellus melanopterus	Black-winged Lapwing		English				
Glareola nordmanni	Black-winged Pratincole		English				
Himantopus himantopus	Black-winged Stilt		English				
Mesoplodon densirostris 	Blainville's beaked whale		English				
Rhinolophus blasii	Blasius's horseshoe bat		English				
Damaliscus pygargua phillipsi	Blesbok		English				
Anthropoides paradiseus	Blue Crane		English				
Philantomba monticola 	Blue duiker		English				
Eupodotis caerulescens	Blue Korhaan		English				
Halobaena caerulea	Blue Petrel		English				
Coturnix adansonii	Blue Quail		English				
Hirundo atrocaerulea	Blue Swallow		English				
Uraeginthus angolensis	Blue Waxbill		English				
Balaenoptera musculus 	Blue whale		English				
Connochaetes taurinus	Blue wildebeest		English				
Merops persicus	Blue-cheeked Bee-eater		English				
Trochocercus cyanomelas	Blue-mantled Crested-Flycatcher		English				
Turtur afer	Blue-spotted Wood-Dove		English				
Nucras caesicaudata	Bluetail Scrub Lizard		English				
Cacosternum boettgeri 	Boettger's caco		English				
Neafrapus boehmi	Böhm's Spinetail		English				
Telophorus zeylonus	Bokmakierie		English				
Damaliscus pygargua pygargua	Bontebok		English				
Dispholidus typus 	Boomslang		English				
Aquila pennatus	Booted Eagle		English				
Spizocorys fringillaris	Botha's Lark		English				
Laephotis botswanae	Botswana long-eared bat		English				
Tursiops truncatus	Bottlenose dolphin		English				
Scelotes anguineus	Boulenger' Burrowing Skink		English				
Typhlosaurus vermis	Boulenger's legless Skink		English				
Apus bradfieldi	Bradfield's Swift		English				
Ramphotyphlops braminus	Brahminy blind snake		English				
Dendromus mesomelas 	Brants' climbing mouse		English				
Parotomys brantsi	Brants' whistling rat		English				
Tetradactylus breyeri	Breyer's Whip Lizard		English				
Sterna anaethetus	Bridled Tern		English				
Crithagra sulphuratus	Brimstone Canary		English				
Ptychadena mossambica 	Broad-banded grass frog		English				
Pachyptila vittata	Broad-billed Prion		English				
Eurystomus glaucurus	Broad-billed Roller		English				
Limicola falcinellus	Broad-billed Sandpiper		English				
Vidua obtusa	Broad-tailed Paradise-Whydah		English				
Schoenicola brevirostris	Broad-tailed Warbler		English				
Spermestes cucullatus	Bronze Mannikin		English				
Rhinoptilus chalcopterus	Bronze-winged Courser		English				
Sula leucogaster	Brown Booby		English				
Hyaena brunnea 	Brown hyaena		English				
Anous stolidus	Brown Noddy		English				
Cercotrichas signata	Brown Scrub-Robin		English				
Circaetus cinereus	Brown Snake-Eagle		English				
Prodotiscus regulus	Brown-backed Honeybird		English				
Leptopelis mossambicus 	Brown-baked tree frog		English				
Tchagra australis	Brown-crowned Tchagra		English				
Poicephalus cryptoxanthus	Brown-headed Parrot		English				
Halcyon albiventris	Brown-hooded Kingfisher		English				
Riparia paludicola	Brown-throated Martin		English				
Nilaus afer	Brubru		English				
Petromyscus monticularis 	Brukkaros pygmy rock mouse		English				
Gerbillurus vallinus	Brush-tailed hairy-footed gerbil		English				
Balaenoptera edeni 	Bryde's whale		English				
Kassina senegalensis 	Bubbling kassina		English				
Tryngites subruficollis	Buff-breasted Sandpiper		English				
Sarothrura elegans	Buff-spotted Flufftail		English				
Oenanthe bifasciata	Buff-streaked Chat		English				
Anthus vaalensis	Buffy Pipit		English				
Thalassarche bulleri	Buller's Albatross		English				
Bulweria bulwerii	Bulwer's Petrel		English				
Centropus burchellii	Burchell's Coucal		English				
Cursorius rufus	Burchell's Courser		English				
Pterocles burchelli	Burchell's Sandgrouse		English				
Lamprotornis australis	Burchell's Starling		English				
Eremomela usticollis	Burnt-necked Eremomela		English				
Lioptilus nigricapillus	Bush Blackcap		English				
Otomys unisulcatus 	Bush vlei rat		English				
Tragelaphus scriptus	Bushbuck		English				
Potomochoerus larvarus 	Bushpig		English				
Elephantulus intufi 	Bushveld elephant-shrew		English				
Gerbilliscus  leucogaster 	Bushveld gerbil		English				
Rhinophus simulator	Bushveld horseshoe bat		English				
Heliobolus lugubris	Bushveld Lizard		English				
Anthus caffer	Bushveld Pipit		English				
Chalinolobus variegata	Butterfly bat		English				
Pachydactylus labialis	Calvinia Thick-toed Gecko		English				
Batis capensis	Cape Batis		English				
Pycnonotus capensis	Cape Bulbul		English				
Emberiza capensis	Cape Bunting		English				
Scelotes capensis	Cape Burrowing Skink		English				
Cacosternum capense 	Cape caco		English				
Serinus canicollis	Cape Canary		English				
Mirafra apiata	Cape Clapper Lark		English				
Naja nivea	Cape Cobra		English				
Phalacrocorax capensis	Cape Cormorant		English				
Colopus kochii	Cape cross Thick-toed Gecko		English				
Corvus capensis	Cape Crow		English				
Bathyergus suillus 	Cape dune mole-rat		English				
Bubo capensis	Cape Eagle-Owl		English				
Mehelya capensis	Cape File Snake		English				
Platysaurus capensis	Cape Flat Lizard		English				
Vulpes chama	Cape fox		English				
Morus capensis	Cape Gannet		English				
Gerbilliscus  afra 	Cape gerbil		English				
Heleophryne purcelli 	Cape ghost fog		English				
Cordylus cordylus 	Cape Girdled Lizard		English				
Lamprotornis nitens	Cape Glossy Starling		English				
Chrysochloris asiatica 	Cape golden mole		English				
Sphenoeacus afer	Cape Grassbird		English				
Galerella pulverulenta 	Cape grey mongoose		English				
Lepus capensis 	Cape hare		English				
Rhinolophus capensis 	Cape horseshoe bat		English				
Certhilauda curvirostris	Cape Long-billed Lark		English				
Macronyx capensis	Cape Longclaw		English				
Georychus capensis 	Cape mole-rat		English				
Breviceps montanus 	Cape Mountain rain frog		English				
Equus zebra zebra 	Cape mountain zebra		English				
Poicephalus robustus	Cape Parrot		English				
Anthoscopus minutus	Cape Penduline-Tit		English				
Arthroleptella lightfooti 	Cape Peninsula moss frog		English				
Xenopus gilli 	Cape platana		English				
Hystrix africaeaustralis 	Cape porcupine		English				
Breviceps gibbosus 	Cape rain frog		English				
Cossypha caffra	Cape Robin-Chat		English				
elephantulus edwardii 	Cape rock elephant shrew		English				
Chaetops frenatus	Cape Rock-jumper		English				
Monticola rupestris	Cape Rock-Thrush		English				
Ichnotropis capensis	Cape Rough-scaled Lizard		English				
Tomopterna delalandii 	Cape sand frog		English				
Vandijkophrynus angusticeps 	Cape sand toad		English				
Neoromicia capensis	Cape serotine bat		English				
Anas smithii	Cape Shoveler		English				
Crithagra totta	Cape Siskin		English				
Trachylepis capensis	Cape Skink		English				
Chamaesaura anguina	Cape Snake Lizard		English				
Passer melanurus	Cape Sparrow		English				
Acomys subspinosis	Cape spiny mouse		English				
Pternistis capensis	Cape Spurfowl		English				
Promerops cafer	Cape Sugarbird		English				
Anas capensis	Cape Teal		English				
Pachydactylus capensis	Cape Thick-toed Gecko		English				
Streptopelia capicola	Cape Turtle-Dove		English				
Gyps coprotheres	Cape Vulture		English				
Motacilla capensis	Cape Wagtail		English				
Ploceus capensis	Cape Weaver		English				
Monopeltis capensis	Cape Wedgesnouted worm lizard		English				
Zosterops virens	Cape White-eye		English				
Oenanthe pileata	Capped Wheatear		English				
Caracal caracal 	Caracal		English				
Dendropicos fuscescens	Cardinal Woodpecker		English				
Hadromophryne natalensis 	Cascade frog		English				
Charadrius asiaticus	Caspian Plover		English				
Sterna caspia	Caspian Tern		English				
Bubulcus ibis	Cattle Egret		English				
Pachydactylus mariquensis	Ceres thick-toed Gecko		English				
Papio hamadryas 	Chacma baboon		English				
Bradornis infuscatus	Chat Flycatcher		English				
Thalassarche eremita	Chatham Albatross		English				
Acinonyx jubatus 	Cheetah		English				
Dendromus mystacalis 	Chestnut climbing mouse		English				
Eremopterix leucotis	Chestnut-backed Sparrowlark		English				
Charadrius pallidus	Chestnut-banded Plover		English				
Prionops scopifrons	Chestnut-fronted Helmet-Shrike		English				
Parisoma subcaeruleum	Chestnut-vented Tit-Babbler		English				
Batis molitor	Chinspot Batis		English				
Cossypha dichroa	Chorister Robin-Chat		English				
Alectoris chukar	Chukar Partridge		English				
Emberiza tahapisi	Cinnamon-breasted Bunting		English				
Euryptila subcinnamomea	Cinnamon-breasted Warbler		English				
Motacilla citreola	Citrine Wagtail		English				
Strongylopus grayii 	Clicking stream frog		English				
Cisticola textrix	Cloud Cisticola		English				
Ficedula albicollis	Collared Flycatcher		English				
Cichladusa arquata	Collared Palm-Thrush		English				
Glareola pratincola	Collared Pratincole		English				
Hedydipna collaris	Collared Sunbird		English				
Sarkidiornis melanotos	Comb Duck		English				
Hipposideros commersoni	Commerson's roundleaf bat		English				
Ptenopus garrulus	Common Barking Gecko		English				
Larus ridibundus	Common Black-headed Gull		English				
Lycodonomorphus rufulus	Common Brown Water Snake		English				
Scelotes bipes	Common Burrowing Skink		English				
Fringilla coelebs	Common Chaffinch		English				
Cuculus canorus	Common Cuckoo		English				
Sylvicapra grimmia 	Common duiker		English				
Dasypeltis scabra	Common Egg Eater		English				
Lanius collaris	Common Fiscal		English				
Tringa nebularia	Common Greenshank		English				
Delichon urbicum	Common House-Martin		English				
Gallinula chloropus	Common Moorhen		English				
Acridotheres tristis	Common Myna		English				
Causus rhombeatus	Common Night Adder		English				
Struthio camelus	Common Ostrich		English				
Pavo cristatus	Common Peacock		English				
Coturnix coturnix	Common Quail		English				
Tringa totanus	Common Redshank		English				
Phoenicurus phoenicurus	Common Redstart		English				
Charadrius hiaticula	Common Ringed Plover		English				
Amietia angolensis 	Common river frog		English				
Actitis hypoleucos	Common Sandpiper		English				
Rhinopomastus cyanomelas	Common Scimitarbill		English				
Duberria lutrix	Common Slug Easter		English				
Sturnus vulgaris	Common Starling		English				
Apus apus	Common Swift		English				
Sterna hirundo	Common Tern		English				
Telescopus semiannulatus	Common Tiger Snake		English				
Phacochoerus africanus	Common Warthog		English				
Estrilda astrild	Common Waxbill		English				
Numenius phaeopus	Common Whimbrel		English				
Sylvia communis	Common Whitethroat		English				
Peliperdix coqui	Coqui Francolin		English				
Crex crex	Corn Crake		English				
Calonectris diomedea	Cory's Shearwater		English				
Dromas ardeola	Crab Plover		English				
Lobodon carcinophaga 	Crabeater seal		English				
Pachydactylus geitje	Cradock Thick-toed Gecko		English				
Trachyphonus vaillantii	Crested Barbet		English				
Dendroperdix sephaena	Crested Francolin		English				
Guttera edouardi	Crested Guineafowl		English				
Laniarius atrococcineus	Crimson-breasted Shrike		English				
Cisticola natalensis	Croaking Cisticola		English				
Psammophis crucifer	Cross-marked Grass Snake		English				
Phalacrocorax coronatus	Crowned Cormorant		English				
Tockus alboterminatus	Crowned Hornbill		English				
Vanellus coronatus	Crowned Lapwing		English				
Anomalospiza imberbis	Cuckoo Finch		English				
Calidris ferruginea	Curlew Sandpiper		English				
Amadina fasciata	Cut-throat Finch		English				
Ziphius cavirostris 	Cuvier's beaked whale		English				
Typhlosaurus caecus	Cuvier's Legless Skink		English				
Sterna balaenarum	Damara Tern		English				
Kerivoula argentata	Damara woolly bat		English				
Cryptomys damarensis 	Damaraland mole-rat		English				
Melierax metabates	Dark Chanting Goshawk		English				
Ploceus bicolor	Dark-backed Weaver		English				
Pycnonotus tricolor	Dark-capped Bulbul		English				
Chloropeta natalensis	Dark-capped Yellow Warbler		English				
Myosorex cafer 	Dark-footed forest shrew		English				
Rhinolophus darlingi 	Darling's horseshoe bat		English				
